handle,user_id,total,active_user,kernel,GMV
untitledxyz,132251,6509863494999999488,285302000000000000,0,6224561494999999488
luna1retic,125273,6513964900999999488,292617000000000000,0,6221347900999999488
delitzer,47385,43290333082000000000,37070000000000000000,0,6220333082000000000
barnabemonnot,66744,31416442942999999488,25200000000000000000,0,6216442942999999488
juliointhestudio,80192,6592352124000000000,376924000000000000,0,6215428124000000000
pratham2463,95928,7512383667000000512,1300000000000000000,0,6212383667000000512
opz,62690,6695874029000000512,485520000000000000,0,6210354029000000512
crptmppt,86358,17676294752999999488,11470000000000000000,0,6206294752999999488
n1ckwo,134729,6202742886000000000,0,0,6202742886000000000
defitothemoon,98403,17838556366999999488,11660000000000000000,0,6178556366999999488
sprimage,32154,6728751684000000000,551041000000000000,0,6177710684000000000
authereum-dev,67125,26795342772999999488,20620000000000000000,0,6175342772999999488
ck2018,136919,27573482272000000000,21400000000000000000,0,6173482272000000000
stevewonderx,127791,17583482272000000000,11410000000000000000,0,6173482272000000000
golkir,130879,10163482272000000000,3990000000000000000,0,6173482272000000000
seannconvey,66837,21473313134999999488,15300000000000000000,0,6173313134999999488
siatechno,84272,7622340209000000512,1470000000000000000,0,6152340209000000512
techfrw,111262,8599654970999999488,2460000000000000000,0,6139654970999999488
shingenchan,66739,8837117924000000000,2700000000000000000,0,6137117924000000000
yalulin,95789,6789321232000000000,664212000000000000,0,6125109232000000000
phonne,117415,29226652407000000512,23110000000000000000,0,6116652407000000512
ankitchiplunkar,7607,9245468452000000000,3130000000000000000,0,6115468452000000000
apyvision-jon,141817,16367370846000000000,10270000000000000000,0,6097370846000000000
hprivakos,5050,8718914020999999488,2630000000000000000,0,6088914020999999488
prancing-pony,145147,8088914020999999488,2000000000000000000,0,6088914020999999488
xujun1234,134793,18928914020999999488,12840000000000000000,0,6088914020999999488
saketjee,79517,6080626332999999488,0,0,6080626332999999488
legarygary,68418,6506700095000000512,438759000000000000,0,6067941095000000512
incrediblez7,139311,9777264548999999488,3710000000000000000,0,6067264548999999488
kujiii,146618,6350198638000000000,285302000000000000,0,6064896638000000000
tchataigner,71442,6481653364999999488,417095000000000000,0,6064558364999999488
artofkot,67053,62224558364999999488,56160000000000000000,0,6064558364999999488
igetgames,30088,9921852180999999488,3860000000000000000,0,6061852180999999488
iwannawin,11253,8375763266999999488,2320000000000000000,0,6055763266999999488
brennanfife,60213,6565655585000000512,510738000000000000,0,6054917585000000512
vmalinowski,147792,6052887947000000512,0,0,6052887947000000512
pisceser888,140298,7191196581999999872,1139999999999999872,0,6051196582000000000
yefymdmukh,137544,6621292172000000000,570603000000000000,0,6050689172000000000
zentra170,106933,28196312570000000000,22160000000000000000,0,6036312570000000000
mastacs,68899,20999716246000000000,14970000000000000000,0,6029716246000000000
scanfsec,136909,8304134741999999744,2279999999999999744,0,6024134742000000000
13262888602,141355,29412781650000000000,23390000000000000000,0,6022781650000000000
tiramisu77,69198,6446512374000000000,427790000000000000,0,6018722374000000000
mightypenguin,107265,7557876690999999488,1540000000000000000,0,6017876690999999488
ezraweller,7930,29796523599000000512,23780000000000000000,0,6016523599000000512
hbesso31,78292,16943479142000000000,10930000000000000000,0,6013479142000000000
homme-0x,146523,8860772958000000000,2850000000000000000,0,6010772958000000000
brentoneill,1631,9734345770999999488,3730000000000000000,0,6004345770999999488
bearsinging,108753,68484028444000000000,62490000000000000000,0,5994028444000000000
fridelol,137037,6564293170999999488,570603000000000000,0,5993690170999999488
jaycodon,136608,6277977352000000000,285302000000000000,0,5992675352000000000
dvdptr,32799,6543547216000000000,551041000000000000,0,5992506216000000000
dmarzzz,83323,7813901201000000512,1840000000000000000,0,5973901201000000512
jason920224,78520,7480518471000000512,1510000000000000000,0,5970518471000000512
rsthornton,67129,9478319696000000000,3510000000000000000,0,5968319696000000000
fameal,96955,17943076465000000512,11980000000000000000,0,5963076465000000512
dmats,114632,99972807255999995904,12910000000000000000,81110893799999995904,5951913456000000000
envoy2009,93972,27868868999000000512,21920000000000000000,0,5948868999000000512
mjkeating,15305,6514323532999999488,579662000000000000,0,5934661532999999488
benkitneyw,60025,6444892122999999488,510738000000000000,0,5934154122999999488
jamiis,35680,11435866434999999488,5510000000000000000,0,5925866434999999488
dbbionic,91173,6605418070000000000,681243000000000000,0,5924175070000000000
kyrrui,8101,6529547521000000512,609770000000000000,0,5919777521000000512
ygdlgqbgithub,132600,29029777521000000512,23110000000000000000,0,5919777521000000512
speedyfixer,24156,8179777521000000256,2259999999999999744,0,5919777521000000512
realmood,139758,6478371829000000512,570603000000000000,0,5907768829000000512
jaclynlenee,98078,9461003368999999488,3560000000000000000,0,5901003368999999488
aenhsaihan,74690,30769573556999999488,793002000000000000,24079796600000000000,5896774956999999488
cqcn1991,102959,13154745319000000512,7260000000000000000,0,5894745319000000512
jerry0202,115838,7693223090000000000,1800000000000000000,0,5893223090000000000
gitcoingiver,119555,6767353087000000512,877851000000000000,0,5889502087000000512
arku,31147,9737493396000000000,3860000000000000000,0,5877493396000000000
endimi0n,124873,13484279802000000000,7610000000000000000,0,5874279802000000000
artansia,148680,5873095847000000512,0,0,5873095847000000512
moongt,148847,5869882253000000512,0,0,5869882253000000512
matrasskin,111371,9259543980000000000,3390000000000000000,0,5869543980000000000
haiyuan,143801,102294977294000000000,96430000000000000000,0,5864977294000000000
quintinbrooks,94180,5863624202000000000,0,0,5863624202000000000
supermcw,147860,5861932837000000512,0,0,5861932837000000512
jesson-madrazo,131994,10979437682999999488,5140000000000000000,0,5839437682999999488
blockprogram,77835,10084363588000000000,4250000000000000000,0,5834363588000000000
pengiundev,63169,7768782083000000512,1940000000000000000,0,5828782083000000512
chasyrceo,142984,6682995718000000000,855905000000000000,0,5827090718000000000
dhoulmagus1977,107002,7052354896000000000,1230000000000000000,0,5822354896000000000
akv0,72046,9068633893000000512,3250000000000000000,0,5818633893000000512
streamrcommunityfund,80480,6183210928999999488,376924000000000000,0,5806286928999999488
calebsheridan,75952,18559859742000000000,12760000000000000000,0,5799859742000000000
suhailgme,63022,27647830104000000000,21850000000000000000,0,5797830104000000000
free999enigma,105747,87659563362000000000,81880000000000000000,0,5779563362000000000
voith,2545,7906857178000000000,2130000000000000000,0,5776857178000000000
oficinastk,13573,10415504086000000000,4640000000000000000,0,5775504086000000000
jonathanpopham,79462,6524615264000000000,753847000000000000,0,5770768264000000000
center75,142050,7768400352999999488,2000000000000000000,0,5768400352999999488
olanobes,142913,7764171940000000000,2000000000000000000,0,5764171940000000000
degenertrade,147835,5764171940000000000,0,0,5764171940000000000
donationdogs,113344,6070972120999999488,307815000000000000,0,5763157120999999488
spenceryang,95603,6094755712000000000,332106000000000000,0,5762649712000000000
soloexplorersolexplorer,74263,5761296620000000000,0,0,5761296620000000000
ve-p,66857,21554869432999999488,15800000000000000000,0,5754869432999999488
bette7,64277,6214895204000000000,461548000000000000,0,5753347204000000000
b-m-f,63588,6698927248999999488,946764000000000000,0,5752163248999999488
kojot841,146373,26290641020000000000,20540000000000000000,0,5750641020000000000
zeframlou,59672,32310641020000000000,26560000000000000000,0,5750641020000000000
jesssloss,73114,12257934836000000000,6510000000000000000,0,5747934836000000000
anonusergitcoin40-e3mfgklnokfqennhfjjbbisgvazkx3uj,86163,6105233016999999488,358313000000000000,0,5746920016999999488
sigmarion,106256,7282184195000000512,1540000000000000000,0,5742184195000000512
blackswan122,72410,30530703859000000512,24810000000000000000,0,5720703859000000512
mamechi,147089,6289108085000000512,570603000000000000,0,5718505085000000512
cryptohegel,73280,21167997675000000512,15450000000000000000,0,5717997675000000512
keeeeeeeks,13262,8036813720000000000,2320000000000000000,0,5716813720000000000
kevinweaver,72833,27668864304000000000,21960000000000000000,0,5708864304000000000
reefpierre,96258,8933811156000000000,3240000000000000000,0,5693811156000000000
zzomrot,72017,6505623926999999488,813335000000000000,0,5692288926999999488
qun1425165,140512,714946876558999999488,709260000000000000000,0,5686876558999999488
koder-abc123,87833,7083662966000000000,1400000000000000000,0,5683662966000000000
vaporingmonk,87948,9853366586000000512,4190000000000000512,0,5663366586000000000
frippo40,66344,6107455808000000000,450009000000000000,0,5657446808000000000
cnchenhao,31473,6198508755000000512,551041000000000000,0,5647467755000000512
lfc052505,66856,11346283798999999488,5700000000000000000,0,5646283798999999488
lujy338,145561,62699349203000000512,57060000000000000000,0,5639349203000000512
bootstrapjsplus,79470,7517657838000000000,1880000000000000000,0,5637657838000000000
davis12529,20019,5635966472999999488,0,0,5635966472999999488
arthur0x,66680,30382245470000000000,24750000000000000000,0,5632245470000000000
samscalet,72000,26767192321000000512,21150000000000000000,0,5617192321000000512
sweetmangogo,150261,5614317000999999488,0,0,5614317000999999488
pothousesocity,117904,7406874995000000512,1800000000000000000,0,5606874995000000512
francyfilippini,60006,6113553718999999488,510738000000000000,0,5602815718999999488
pvgupta24,8169,6820447808000000000,1220000000000000000,0,5600447808000000000
auroq,5489,6236645576000000000,641441000000000000,0,5595204576000000000
iankinjohn,144956,24411504519000000512,18830000000000000000,0,5581504519000000512
andrewhong5297,107731,17570366219000000512,1850000000000000000,10138861700000000000,5581504519000000512
shenyangaoti,94111,33136092151000000512,27560000000000000000,0,5576092151000000512
lizimu2018,142161,57780003236999999488,52210000000000000000,0,5570003236999999488
lukaszgrynasz,10523,6163851690999999488,594525000000000000,0,5569326690999999488
michaelbnewman,72642,16542222958000000000,10980000000000000000,0,5562222958000000000
miscreant1,82372,5558840228000000000,0,0,5558840228000000000
okcfc,135999,7265964908000000000,1710000000000000000,0,5555964908000000000
conglt-0917,77426,6712920451000000512,1160000000000000000,0,5552920451000000512
animufi,97198,9437338946000000000,3890000000000000000,0,5547338946000000000
coblee,95360,6210536127000000512,664212000000000000,0,5546324127000000512
soleauchain,108141,7395140172000000000,1850000000000000000,0,5545140172000000000
farmerman1,110724,8004463626000000000,2460000000000000000,0,5544463626000000000
provatidis,80497,20620066076999999488,15080000000000000000,0,5540066076999999488
rawfalafel,66765,8237021620000000000,2700000000000000000,0,5537021620000000000
victaphu,80774,6665499391000000384,1129999999999999872,0,5535499391000000512
igorline,40617,29173131480000000000,23640000000000000000,0,5533131480000000000
matlemad,8818,20149769697000000512,14630000000000000000,0,5519769697000000512
lreanimatorl,136360,26913680782999999488,21400000000000000000,0,5513680782999999488
ritzdorf,8021,7339621507000000512,1830000000000000000,0,5509621507000000512
kapsonlabs,59532,9080995545000000512,3580000000000000000,0,5500995545000000512
skurekjakub,103355,8657781952000000000,3160000000000000000,0,5497781952000000000
dirkconinx,4855,6154824268999999488,657888000000000000,0,5496936268999999488
shortdoom,104405,6110368494999999488,615631000000000000,0,5494737494999999488
xiawpohr,72674,7115265851000000512,1630000000000000000,0,5485265851000000512
imlethanh,111016,8870022618999999488,3390000000000000000,0,5480022618999999488
rmeissner,7513,6100691796999999488,625405000000000000,0,5475286796999999488
m7ammad91,80229,6605286796999999360,1129999999999999872,0,5475286796999999488
fragosti,76578,16377853853000000512,773177000000000000,10138861700000000000,5465815153000000512
leon-do,105970,6387231514999999488,923446000000000000,0,5463785514999999488
galvarinoz,102572,5460571922000000000,0,0,5460571922000000000
roking0127,149559,5456005236000000000,0,0,5456005236000000000
matimaone1,67292,8522791643000000512,3070000000000000000,0,5452791643000000512
zhhuffman,116182,5749190640000000000,300120000000000000,0,5449070640000000000
dmmithub123,147064,262784503953999967232,257339999999999967232,0,5444503954000000000
bkatsnel,8877,6038014135000000512,594525000000000000,0,5443489135000000512
andreazz72,150247,5437400220999999488,0,0,5437400220999999488
lijiang2087,59182,6484017490999999488,1050000000000000000,0,5434017490999999488
weteachblockchain,93168,6097383808000000000,664212000000000000,0,5433171808000000000
nandemotoken,62896,6892833535000000512,1460000000000000000,0,5432833535000000512
dleonard00,11511,15862156989000000512,10430000000000000000,0,5432156989000000512
dominikclemente,75060,7806913758000000000,2380000000000000000,0,5426913758000000000
muks003,133780,33664545847000000512,28240000000000000000,0,5424545847000000512
jaime-iglesias,142566,10267103841000000512,4850000000000000000,0,5417103841000000512
mornpine,148144,5414735930000000000,0,0,5414735930000000000
